,type_of_property,price,number_of_bedrooms,surface,terrace,garden,swimming_pool,state_of_the_building,postal_code_score
24355,1.0,329000.0,0.17838266137271777,0.31832621871943184,0.0,1.0,0.0,1.0,0.11031459263167895
24356,1.0,259000.0,0.17838266137271777,0.08380661548878626,0.0,1.0,0.0,0.0,0.11031459263167895
24357,1.0,318000.0,0.17838266137271777,-0.010001225803471969,1.0,1.0,0.0,1.0,0.11031459263167895
24358,0.0,174000.0,-0.6011703948215494,-0.807367876787667,0.0,1.0,0.0,1.0,0.11031459263167895
24359,1.0,429000.0,1.7374887737612523,1.0218850284113687,1.0,1.0,0.0,1.0,0.11031459263167895
24360,0.0,229000.0,-0.6011703948215494,-0.807367876787667,1.0,1.0,0.0,1.0,0.11031459263167895
24361,0.0,249000.0,-0.6011703948215494,-0.6666561148492797,1.0,0.0,0.0,1.0,0.11031459263167895
24362,1.0,239000.0,0.17838266137271777,-0.2679727893571821,0.0,1.0,0.0,1.0,0.11031459263167895
24364,1.0,326000.0,0.17838266137271777,0.02517671468112487,1.0,1.0,0.0,1.0,0.11031459263167895
24365,1.0,230000.0,-0.6011703948215494,-0.8542717974337961,1.0,0.0,0.0,0.0,0.11031459263167895
24366,1.0,355000.0,0.17838266137271777,0.0017247543580603117,0.0,0.0,0.0,1.0,0.11031459263167895
24367,0.0,237500.0,-0.6011703948215494,-0.7370119958184733,1.0,1.0,0.0,1.0,0.11031459263167895
24368,1.0,295000.0,0.17838266137271777,-0.23279484887258528,1.0,1.0,0.0,1.0,0.11031459263167895
24369,1.0,235000.0,0.17838266137271777,-0.03345318612653653,0.0,1.0,0.0,1.0,0.11031459263167895
24370,0.0,234900.0,-0.6011703948215494,-0.6197521942031505,1.0,1.0,0.0,1.0,0.11031459263167895
24371,1.0,639000.0,0.957935717566985,2.1006752032723384,0.0,1.0,1.0,1.0,0.11031459263167895
24372,1.0,365000.0,-1.3807234510158166,1.9716894214954832,0.0,0.0,0.0,1.0,0.11031459263167895
24373,1.0,345000.0,0.17838266137271777,0.31832621871943184,0.0,1.0,0.0,1.0,0.11031459263167895
24374,1.0,495000.0,0.957935717566985,2.429002647795242,0.0,0.0,0.0,1.0,0.11031459263167895
24375,1.0,327000.0,0.17838266137271777,0.02517671468112487,1.0,1.0,0.0,1.0,0.11031459263167895
24376,1.0,249000.0,0.17838266137271777,-0.4438624917801663,1.0,1.0,0.0,0.0,0.11031459263167895
24377,1.0,390000.0,0.17838266137271777,0.2479703377502382,1.0,0.0,0.0,1.0,0.11031459263167895
24378,1.0,395000.0,0.957935717566985,0.14243651629644766,1.0,0.0,0.0,1.0,0.11031459263167895
24379,1.0,395000.0,0.957935717566985,1.0101590482498364,0.0,0.0,0.0,0.0,0.11031459263167895
24380,1.0,285000.0,-0.6011703948215494,0.02517671468112487,0.0,1.0,0.0,1.0,0.11031459263167895
24381,1.0,498000.0,0.17838266137271777,1.3033085522881434,1.0,1.0,0.0,1.0,0.11031459263167895
24382,1.0,335000.0,-0.6011703948215494,-0.6197521942031505,1.0,1.0,0.0,1.0,0.11031459263167895
24383,0.0,315000.0,0.17838266137271777,-0.3383286703263758,1.0,0.0,0.0,1.0,0.11031459263167895
24384,1.0,298000.0,0.17838266137271777,0.4942159211424161,0.0,1.0,0.0,1.0,0.11031459263167895
24385,1.0,649000.0,0.17838266137271777,1.2564046316420143,0.0,0.0,0.0,1.0,0.11031459263167895
24386,1.0,429000.0,0.17838266137271777,0.8108173855037876,1.0,0.0,0.0,1.0,0.11031459263167895
24388,1.0,317000.0,0.17838266137271777,-0.03345318612653653,1.0,1.0,0.0,1.0,0.11031459263167895
24389,1.0,489000.0,0.17838266137271777,1.959963441333951,1.0,0.0,0.0,1.0,0.11031459263167895
24390,1.0,309000.0,0.17838266137271777,-0.12726102741879478,0.0,0.0,0.0,1.0,0.11031459263167895
24391,1.0,320000.0,-0.6011703948215494,-0.6197521942031505,1.0,1.0,0.0,1.0,0.11031459263167895
24392,1.0,645000.0,0.17838266137271777,0.44731200049628694,0.0,0.0,1.0,1.0,0.11031459263167895
24393,1.0,445000.0,0.17838266137271777,0.14243651629644766,1.0,1.0,0.0,1.0,0.11031459263167895
24394,1.0,599000.0,0.17838266137271777,1.0805149292190301,0.0,1.0,0.0,1.0,0.11031459263167895
24395,1.0,349000.0,0.17838266137271777,0.9046252267960458,1.0,0.0,0.0,1.0,0.11031459263167895
24396,1.0,385000.0,-0.6011703948215494,0.4121340600116901,0.0,0.0,0.0,1.0,0.11031459263167895
24397,1.0,695000.0,0.957935717566985,2.792508032802743,0.0,1.0,0.0,1.0,0.11031459263167895
24398,1.0,895000.0,1.7374887737612523,4.656938878486375,1.0,0.0,0.0,1.0,0.11031459263167895
24399,1.0,525000.0,0.957935717566985,1.5964580563264503,1.0,1.0,1.0,1.0,0.11031459263167895
24400,1.0,759296.0,1.7374887737612523,0.8459953259883845,0.0,0.0,0.0,1.0,0.11031459263167895
24401,1.0,559000.0,0.17838266137271777,1.4440203142265307,0.0,1.0,0.0,1.0,0.11031459263167895
24402,0.0,230000.0,-0.6011703948215494,-0.7018340553338764,1.0,0.0,0.0,1.0,0.11031459263167895
24403,1.0,220000.0,-0.6011703948215494,1.2564046316420143,0.0,1.0,0.0,0.0,0.11031459263167895
24404,0.0,335000.0,0.17838266137271777,0.2479703377502382,1.0,0.0,0.0,1.0,0.11031459263167895
24405,1.0,499000.0,0.17838266137271777,1.1391448300266915,1.0,0.0,0.0,1.0,0.11031459263167895
24406,1.0,495000.0,0.17838266137271777,0.787365425180723,0.0,1.0,0.0,1.0,0.11031459263167895
24407,1.0,475000.0,0.957935717566985,0.07208063532725399,1.0,0.0,0.0,1.0,0.11031459263167895
24409,1.0,437000.0,0.957935717566985,1.1391448300266915,0.0,1.0,0.0,1.0,0.11031459263167895
24410,1.0,539000.0,0.957935717566985,0.5176678814654806,1.0,1.0,0.0,1.0,0.11031459263167895
24411,0.0,262000.0,0.17838266137271777,-0.5376703330724245,1.0,0.0,0.0,1.0,0.11031459263167895
24412,0.0,185000.0,-1.3807234510158166,-0.9715315990491189,1.0,0.0,0.0,1.0,0.11031459263167895
24413,1.0,299000.0,0.17838266137271777,-0.09208308693419792,1.0,1.0,0.0,1.0,0.11031459263167895
24414,1.0,635000.0,0.17838266137271777,2.1358531437569352,0.0,0.0,0.0,1.0,0.11031459263167895
24415,1.0,445000.0,0.957935717566985,0.787365425180723,1.0,1.0,0.0,1.0,0.11031459263167895
24416,1.0,395000.0,0.957935717566985,1.0218850284113687,0.0,0.0,0.0,0.0,0.11031459263167895
24417,0.0,292500.0,-0.6011703948215494,-0.6080262140416183,1.0,0.0,0.0,1.0,0.11031459263167895
24418,1.0,895000.0,0.957935717566985,3.4139849813639542,1.0,0.0,0.0,1.0,0.11031459263167895
24419,1.0,420000.0,0.957935717566985,0.7287355243730617,1.0,1.0,0.0,1.0,0.11031459263167895
24420,0.0,189000.0,-0.6011703948215494,-0.7370119958184733,1.0,1.0,0.0,1.0,0.11031459263167895
24421,1.0,445000.0,0.17838266137271777,0.27142229807330276,1.0,0.0,0.0,1.0,0.11031459263167895
24422,0.0,245000.0,-0.6011703948215494,-0.8308198371107316,1.0,0.0,0.0,1.0,0.11031459263167895
24423,1.0,334000.0,0.17838266137271777,-0.15071298774185932,0.0,0.0,0.0,1.0,0.11031459263167895
24424,1.0,299000.0,0.17838266137271777,0.6935575838884648,0.0,1.0,0.0,1.0,0.11031459263167895
24425,1.0,375000.0,0.17838266137271777,0.27142229807330276,1.0,0.0,0.0,1.0,0.11031459263167895
24426,1.0,376000.0,0.957935717566985,-0.08035710677266565,1.0,1.0,0.0,1.0,0.11031459263167895
24427,1.0,279000.0,1.7374887737612523,1.9013335405262897,1.0,0.0,0.0,1.0,0.11031459263167895
24428,1.0,455000.0,0.17838266137271777,0.27142229807330276,1.0,0.0,0.0,1.0,0.11031459263167895
24429,0.0,195000.0,-0.6011703948215494,-0.8542717974337961,0.0,0.0,0.0,1.0,0.11031459263167895
24430,1.0,1250000.0,-0.6011703948215494,1.6316359968110472,1.0,0.0,0.0,1.0,0.11031459263167895
24431,1.0,405000.0,0.17838266137271777,0.576297782273142,1.0,0.0,0.0,1.0,0.11031459263167895
24432,1.0,285000.0,0.17838266137271777,0.6701056235654003,0.0,1.0,0.0,1.0,0.11031459263167895
24433,1.0,395000.0,0.17838266137271777,0.013450734519592592,0.0,0.0,0.0,0.0,0.11031459263167895
24434,1.0,789000.0,0.17838266137271777,0.9749811077652395,1.0,1.0,0.0,1.0,0.11031459263167895
24435,1.0,369000.0,1.7374887737612523,1.1391448300266915,1.0,0.0,0.0,1.0,0.11031459263167895
24436,0.0,234000.0,-0.6011703948215494,-0.5024923925878277,1.0,0.0,0.0,1.0,0.11031459263167895
24437,1.0,368000.0,0.17838266137271777,-0.19761690838798845,1.0,1.0,0.0,1.0,0.11031459263167895
24438,1.0,625000.0,1.7374887737612523,1.244678651480482,0.0,0.0,0.0,1.0,0.11031459263167895
24439,1.0,825000.0,1.7374887737612523,2.8980418542565336,0.0,0.0,0.0,1.0,0.11031459263167895
24440,1.0,375000.0,0.17838266137271777,0.27142229807330276,1.0,0.0,0.0,1.0,0.11031459263167895
24441,1.0,427000.0,0.17838266137271777,0.15416249645797994,0.0,1.0,0.0,1.0,0.11031459263167895
24442,1.0,749000.0,0.17838266137271777,1.7254438381033055,1.0,0.0,0.0,1.0,0.11031459263167895
24443,0.0,279500.0,0.957935717566985,-0.35005465048790807,1.0,1.0,0.0,1.0,0.11031459263167895
24444,0.0,247000.0,-0.6011703948215494,-0.15071298774185932,1.0,0.0,0.0,1.0,0.11031459263167895
24445,1.0,249000.0,0.957935717566985,2.780782052641211,0.0,0.0,0.0,1.0,0.11031459263167895
24446,1.0,920000.0,0.957935717566985,1.6433619769725796,1.0,1.0,1.0,1.0,0.11031459263167895
24447,0.0,275670.0,-0.6011703948215494,-0.643204154526215,0.0,0.0,0.0,1.0,0.11031459263167895
24448,1.0,249000.0,0.17838266137271777,-0.1038090670957302,1.0,1.0,0.0,0.0,0.11031459263167895
24449,0.0,225000.0,0.957935717566985,0.5293938616270129,1.0,1.0,0.0,0.0,0.11031459263167895
24450,0.0,274000.0,-0.6011703948215494,-0.7135600354954087,0.0,1.0,0.0,1.0,0.11031459263167895
24451,1.0,398000.0,0.17838266137271777,0.5645718021116097,1.0,0.0,0.0,1.0,0.11031459263167895
24452,0.0,349990.0,0.17838266137271777,-0.5963002338800859,0.0,0.0,0.0,1.0,0.11031459263167895
24453,0.0,275670.0,-0.6011703948215494,-0.643204154526215,0.0,0.0,0.0,1.0,0.11031459263167895
24454,0.0,267500.0,-0.6011703948215494,-0.5845742537185536,0.0,0.0,0.0,1.0,0.11031459263167895
24455,1.0,945000.0,0.957935717566985,3.836120267179116,1.0,0.0,0.0,1.0,0.11031459263167895
24456,1.0,499000.0,0.17838266137271777,-0.221068868711053,1.0,0.0,0.0,1.0,0.11031459263167895
24457,0.0,236000.0,-0.6011703948215494,-0.5963002338800859,1.0,0.0,0.0,1.0,0.11031459263167895
24458,0.0,253510.0,-0.6011703948215494,-0.6080262140416183,0.0,0.0,0.0,1.0,0.11031459263167895
24459,0.0,361670.0,-0.6011703948215494,-0.3617806306494404,1.0,0.0,0.0,1.0,0.11031459263167895
24460,0.0,430500.0,-0.6011703948215494,-0.2093428885495207,1.0,1.0,0.0,1.0,0.11031459263167895
24461,1.0,349000.0,0.957935717566985,2.8980418542565336,1.0,0.0,0.0,1.0,0.11031459263167895
24462,0.0,294670.0,-0.6011703948215494,-0.5963002338800859,0.0,0.0,0.0,1.0,0.11031459263167895
24463,1.0,329000.0,0.17838266137271777,0.283148278234835,1.0,1.0,0.0,0.0,0.11031459263167895
24464,1.0,275000.0,-0.6011703948215494,-0.40868455129556946,0.0,0.0,0.0,1.0,0.11031459263167895
24465,0.0,361670.0,-0.6011703948215494,-0.35005465048790807,1.0,0.0,0.0,1.0,0.11031459263167895
24466,0.0,267500.0,-0.6011703948215494,-0.5845742537185536,0.0,0.0,0.0,1.0,0.11031459263167895
24467,1.0,335000.0,0.17838266137271777,-0.221068868711053,1.0,0.0,0.0,1.0,0.11031459263167895
24468,1.0,299000.0,0.17838266137271777,0.5176678814654806,1.0,0.0,0.0,1.0,0.11031459263167895
24469,0.0,294670.0,-0.6011703948215494,-0.5963002338800859,1.0,0.0,0.0,1.0,0.11031459263167895
24470,1.0,349000.0,0.17838266137271777,0.31832621871943184,1.0,1.0,1.0,1.0,0.11031459263167895
24471,1.0,549000.0,0.17838266137271777,0.5528458219500775,1.0,0.0,0.0,1.0,0.11031459263167895
24472,0.0,236000.0,-0.6011703948215494,-0.5963002338800859,1.0,0.0,0.0,1.0,0.11031459263167895
24473,1.0,385000.0,0.957935717566985,1.1274188498651592,1.0,1.0,0.0,1.0,0.11031459263167895
24474,1.0,389000.0,0.17838266137271777,1.3736644332573371,0.0,0.0,0.0,1.0,0.11031459263167895
24476,1.0,329000.0,0.17838266137271777,-0.221068868711053,1.0,0.0,0.0,1.0,0.11031459263167895
24477,1.0,349000.0,0.17838266137271777,0.1189845559733831,0.0,1.0,0.0,1.0,0.11031459263167895
24478,1.0,319000.0,0.17838266137271777,1.162596790349756,0.0,0.0,0.0,1.0,0.11031459263167895
24479,1.0,339000.0,0.17838266137271777,0.02517671468112487,0.0,1.0,0.0,1.0,0.11031459263167895
24480,1.0,444818.0,0.17838266137271777,0.4942159211424161,1.0,0.0,0.0,1.0,0.11031459263167895
24481,1.0,399000.0,0.957935717566985,0.8459953259883845,1.0,0.0,0.0,1.0,0.11031459263167895
24482,1.0,198000.0,0.957935717566985,-0.03345318612653653,0.0,1.0,0.0,0.0,0.11031459263167895
24483,0.0,257651.0,0.17838266137271777,-0.2796987695187144,1.0,0.0,0.0,1.0,0.11031459263167895
24484,1.0,299000.0,0.957935717566985,0.4004080798501578,1.0,0.0,0.0,1.0,0.11031459263167895
24485,1.0,375000.0,0.17838266137271777,0.4121340600116901,0.0,1.0,0.0,1.0,0.11031459263167895
24486,1.0,529000.0,0.17838266137271777,2.206209024726129,1.0,0.0,0.0,1.0,0.11031459263167895
24487,1.0,385832.0,0.17838266137271777,-0.05690514644960109,1.0,0.0,0.0,1.0,0.11031459263167895
24488,1.0,428542.0,0.17838266137271777,0.1893404369425768,1.0,0.0,0.0,1.0,0.11031459263167895
24489,0.0,381616.0,-0.6011703948215494,-0.010001225803471969,1.0,0.0,0.0,1.0,0.11031459263167895
24490,1.0,285000.0,-0.6011703948215494,-0.19761690838798845,0.0,0.0,0.0,1.0,0.11031459263167895
24491,0.0,275000.0,-0.6011703948215494,-0.5493963132339569,1.0,0.0,0.0,1.0,0.11031459263167895
24492,1.0,341476.0,0.17838266137271777,0.1776144567810445,0.0,0.0,0.0,1.0,0.11031459263167895
24493,1.0,374487.0,0.17838266137271777,-0.24452082903411756,1.0,0.0,0.0,1.0,0.11031459263167895
24494,1.0,285500.0,0.17838266137271777,0.3066002385578996,0.0,0.0,0.0,1.0,0.11031459263167895
24495,1.0,369000.0,0.957935717566985,0.5176678814654806,1.0,1.0,0.0,1.0,0.11031459263167895
24496,1.0,268000.0,0.957935717566985,0.21279239726564134,1.0,0.0,0.0,1.0,0.11031459263167895
24497,0.0,251961.0,-0.6011703948215494,-0.7370119958184733,1.0,1.0,0.0,1.0,0.11031459263167895
24498,1.0,795000.0,1.7374887737612523,2.0537712826262093,1.0,0.0,0.0,1.0,0.11031459263167895
24499,0.0,381616.0,-0.6011703948215494,-0.010001225803471969,1.0,0.0,0.0,1.0,0.11031459263167895
24500,1.0,452181.0,0.957935717566985,0.21279239726564134,1.0,0.0,0.0,1.0,0.11031459263167895
24501,1.0,227000.0,0.17838266137271777,0.08380661548878626,0.0,0.0,0.0,1.0,0.11031459263167895
24502,1.0,339000.0,0.957935717566985,0.31832621871943184,1.0,1.0,0.0,1.0,0.11031459263167895
24503,1.0,249000.0,0.17838266137271777,0.10725857581185083,1.0,0.0,0.0,1.0,0.11031459263167895
24504,0.0,253241.0,-0.6011703948215494,-0.7370119958184733,1.0,1.0,0.0,1.0,0.11031459263167895
24505,1.0,285500.0,0.17838266137271777,0.3066002385578996,0.0,0.0,0.0,1.0,0.11031459263167895
24506,0.0,219500.0,-1.3807234510158166,-0.807367876787667,1.0,0.0,0.0,1.0,0.11031459263167895
24507,1.0,319000.0,-0.6011703948215494,-0.06863112661113337,0.0,1.0,0.0,1.0,0.11031459263167895
24508,1.0,479112.0,0.957935717566985,0.21279239726564134,1.0,0.0,0.0,1.0,0.11031459263167895
24509,0.0,251961.0,-0.6011703948215494,-0.7370119958184733,1.0,1.0,0.0,1.0,0.11031459263167895
24510,0.0,305000.0,0.17838266137271777,-0.3852325909725049,1.0,0.0,0.0,1.0,0.11031459263167895
24511,1.0,340000.0,0.17838266137271777,-0.221068868711053,1.0,0.0,0.0,1.0,0.11031459263167895
24512,1.0,125000.0,-1.3807234510158166,-1.0067095395337158,0.0,1.0,0.0,0.0,0.11031459263167895
24513,1.0,332600.0,0.17838266137271777,-0.221068868711053,1.0,0.0,0.0,1.0,0.11031459263167895
24514,1.0,545000.0,0.957935717566985,1.6785399174571762,1.0,1.0,0.0,1.0,0.11031459263167895
24515,1.0,339000.0,0.957935717566985,0.4942159211424161,0.0,0.0,0.0,1.0,0.11031459263167895
24516,0.0,253241.0,-0.6011703948215494,-0.7370119958184733,1.0,1.0,0.0,1.0,0.11031459263167895
24517,1.0,310000.0,0.17838266137271777,1.3267605126112079,0.0,0.0,0.0,1.0,0.11031459263167895
24518,0.0,359000.0,0.17838266137271777,-0.03345318612653653,1.0,0.0,0.0,1.0,0.11031459263167895
24519,1.0,249000.0,0.957935717566985,0.1776144567810445,1.0,0.0,0.0,1.0,0.11031459263167895
24520,1.0,239000.0,0.17838266137271777,0.1189845559733831,1.0,0.0,0.0,1.0,0.11031459263167895
24521,1.0,335000.0,0.957935717566985,0.09553259565031855,0.0,1.0,0.0,1.0,0.11031459263167895
24522,1.0,329000.0,0.17838266137271777,1.0218850284113687,1.0,1.0,0.0,1.0,0.11031459263167895
24523,0.0,269900.0,-0.6011703948215494,-0.5259443529108923,1.0,0.0,0.0,1.0,0.11031459263167895
24524,1.0,459000.0,0.957935717566985,1.49092423487266,1.0,0.0,0.0,1.0,0.11031459263167895
24525,0.0,245600.0,-0.6011703948215494,-0.7018340553338764,1.0,0.0,0.0,1.0,0.11031459263167895
24526,1.0,185000.0,-0.6011703948215494,-0.5376703330724245,0.0,0.0,0.0,0.0,0.11031459263167895
24527,1.0,419000.0,-0.6011703948215494,-0.5963002338800859,1.0,0.0,0.0,1.0,0.11031459263167895
24528,0.0,241411.0,-0.6011703948215494,-0.5963002338800859,1.0,1.0,0.0,1.0,0.11031459263167895
24529,1.0,375000.0,0.17838266137271777,0.25969631791177045,1.0,0.0,0.0,1.0,0.11031459263167895
24530,0.0,295000.0,0.17838266137271777,-0.4555884719416986,1.0,0.0,0.0,1.0,0.11031459263167895
24531,1.0,475000.0,0.17838266137271777,0.27142229807330276,1.0,0.0,0.0,1.0,0.11031459263167895
24532,0.0,257651.0,0.17838266137271777,-0.2796987695187144,1.0,1.0,0.0,1.0,0.11031459263167895
24533,1.0,275000.0,0.17838266137271777,0.16588847661951223,1.0,0.0,0.0,1.0,0.11031459263167895
24534,1.0,363331.0,0.17838266137271777,0.27142229807330276,0.0,0.0,0.0,1.0,0.11031459263167895
24535,0.0,233982.0,-0.6011703948215494,-0.7956418966261347,1.0,1.0,0.0,1.0,0.11031459263167895
24536,0.0,359000.0,0.17838266137271777,-0.17416494806492389,1.0,0.0,0.0,1.0,0.11031459263167895
24537,1.0,229900.0,0.17838266137271777,-0.03345318612653653,0.0,0.0,0.0,1.0,0.11031459263167895
24538,1.0,269000.0,0.17838266137271777,-0.40868455129556946,0.0,1.0,0.0,1.0,0.11031459263167895
24540,0.0,195000.0,-1.3807234510158166,-0.8190938569491992,0.0,0.0,0.0,1.0,0.11031459263167895
24541,1.0,249000.0,0.17838266137271777,0.20106641710410908,0.0,1.0,0.0,1.0,0.11031459263167895
24542,1.0,384900.0,0.17838266137271777,0.33005219888096415,0.0,1.0,0.0,1.0,0.11031459263167895
24543,0.0,495000.0,0.957935717566985,0.6114757227577389,1.0,0.0,0.0,1.0,0.11031459263167895
24544,0.0,359000.0,0.17838266137271777,-0.17416494806492389,1.0,0.0,0.0,1.0,0.11031459263167895
24545,1.0,259000.0,0.17838266137271777,0.5411198417885452,0.0,1.0,0.0,1.0,0.11031459263167895
24546,1.0,449000.0,0.957935717566985,1.4791982547111275,1.0,1.0,0.0,1.0,0.11031459263167895
24547,1.0,449000.0,0.957935717566985,1.4791982547111275,1.0,1.0,0.0,1.0,0.11031459263167895
24548,1.0,602950.0,0.17838266137271777,0.5528458219500775,0.0,1.0,0.0,1.0,0.11031459263167895
24549,1.0,1200000.0,0.17838266137271777,3.542970763140809,1.0,1.0,0.0,1.0,0.11031459263167895
24550,1.0,435000.0,0.17838266137271777,0.6701056235654003,0.0,0.0,0.0,1.0,0.11031459263167895
24551,1.0,449000.0,0.957935717566985,1.4791982547111275,1.0,1.0,0.0,1.0,0.11031459263167895
24552,1.0,299000.0,0.17838266137271777,-0.03345318612653653,0.0,1.0,0.0,1.0,0.11031459263167895
24553,1.0,369000.0,0.17838266137271777,2.171031084241532,1.0,0.0,0.0,1.0,0.11031459263167895
24554,1.0,569000.0,0.957935717566985,2.6048923502182264,0.0,1.0,0.0,1.0,0.11031459263167895
24555,1.0,249000.0,0.17838266137271777,-0.35005465048790807,0.0,1.0,0.0,0.0,0.11031459263167895
24557,1.0,1290000.0,0.17838266137271777,4.16444771170202,1.0,1.0,0.0,1.0,0.11031459263167895
24558,1.0,387000.0,1.7374887737612523,1.197774730834353,0.0,0.0,0.0,1.0,0.11031459263167895
24559,1.0,349000.0,0.957935717566985,0.5528458219500775,1.0,1.0,0.0,1.0,0.11031459263167895
24560,1.0,280000.0,0.17838266137271777,-0.03345318612653653,0.0,0.0,0.0,1.0,0.11031459263167895
24561,1.0,425000.0,2.5170418299555193,2.429002647795242,1.0,1.0,0.0,1.0,0.11031459263167895
24562,1.0,235000.0,0.17838266137271777,0.25969631791177045,1.0,1.0,0.0,1.0,0.11031459263167895
24563,0.0,185000.0,-0.6011703948215494,-0.7370119958184733,1.0,0.0,0.0,1.0,0.11031459263167895
24564,0.0,175000.0,-1.3807234510158166,-1.0887914006644417,0.0,0.0,0.0,1.0,0.11031459263167895
24565,1.0,169000.0,-1.3807234510158166,-0.9715315990491189,0.0,0.0,0.0,0.0,0.11031459263167895
24566,1.0,309000.0,-0.6011703948215494,0.4355860203347547,1.0,0.0,0.0,1.0,0.11031459263167895
24567,1.0,495000.0,0.17838266137271777,0.14243651629644766,0.0,1.0,0.0,1.0,0.11031459263167895
24568,1.0,242199.0,-0.6011703948215494,-0.6901080751723442,0.0,1.0,0.0,1.0,0.11031459263167895
24569,0.0,149000.0,-0.6011703948215494,-0.8777237577568606,1.0,0.0,0.0,1.0,0.11031459263167895
24570,1.0,249000.0,0.17838266137271777,0.14243651629644766,0.0,1.0,0.0,1.0,0.11031459263167895
24571,0.0,245000.0,-0.6011703948215494,-0.7135600354954087,1.0,0.0,0.0,1.0,0.11031459263167895
24573,1.0,349000.0,0.17838266137271777,-0.03345318612653653,1.0,1.0,0.0,1.0,0.11031459263167895
24574,1.0,1180000.0,0.957935717566985,2.8159599931258072,0.0,0.0,0.0,1.0,0.11031459263167895
24575,1.0,337500.0,0.17838266137271777,-0.09208308693419792,1.0,1.0,0.0,1.0,0.11031459263167895
24576,1.0,795000.0,0.957935717566985,1.9013335405262897,1.0,0.0,1.0,1.0,0.11031459263167895
24577,1.0,499900.0,0.957935717566985,1.209500710995885,0.0,1.0,0.0,1.0,0.11031459263167895
24578,1.0,275000.0,1.7374887737612523,1.5495541356803213,1.0,1.0,0.0,1.0,0.11031459263167895
24579,1.0,479000.0,-0.6011703948215494,-0.15071298774185932,0.0,1.0,0.0,1.0,0.11031459263167895
24580,1.0,249000.0,0.17838266137271777,-0.25624680919564985,1.0,1.0,0.0,1.0,0.11031459263167895
24581,1.0,360210.0,0.17838266137271777,0.06035465516572171,0.0,0.0,0.0,1.0,0.11031459263167895
24582,1.0,465000.0,0.957935717566985,2.288290885856855,1.0,0.0,0.0,1.0,0.11031459263167895
24583,1.0,340000.0,0.17838266137271777,-0.05690514644960109,1.0,1.0,0.0,1.0,0.11031459263167895
24584,0.0,233500.0,-0.6011703948215494,-0.7252860156569411,1.0,1.0,0.0,1.0,0.11031459263167895
24585,1.0,169000.0,0.17838266137271777,-0.5024923925878277,0.0,0.0,0.0,0.0,0.11031459263167895
24586,1.0,550000.0,0.957935717566985,0.8108173855037876,1.0,1.0,0.0,1.0,0.11031459263167895
24587,1.0,289000.0,0.17838266137271777,0.4355860203347547,0.0,0.0,0.0,1.0,0.11031459263167895
24588,0.0,229000.0,-0.6011703948215494,-0.3852325909725049,1.0,0.0,0.0,1.0,0.11031459263167895
24589,1.0,279000.0,0.957935717566985,-0.03345318612653653,1.0,1.0,0.0,0.0,0.11031459263167895
24590,1.0,330000.0,-0.6011703948215494,-0.3852325909725049,1.0,1.0,0.0,0.0,0.11031459263167895
24591,0.0,279000.0,-0.6011703948215494,-0.37350661081097264,1.0,0.0,0.0,1.0,0.11031459263167895
24592,0.0,239000.0,-0.6011703948215494,-0.4555884719416986,1.0,0.0,0.0,1.0,0.11031459263167895
24593,1.0,449000.0,4.076147942344053,1.5261021753572566,1.0,0.0,0.0,1.0,0.11031459263167895
24594,1.0,315000.0,0.17838266137271777,0.8459953259883845,1.0,1.0,0.0,1.0,0.11031459263167895
24595,1.0,234000.0,0.17838266137271777,0.15416249645797994,1.0,0.0,0.0,1.0,0.11031459263167895
24596,1.0,287000.0,0.17838266137271777,0.1189845559733831,1.0,0.0,0.0,1.0,0.11031459263167895
24597,1.0,362500.0,0.957935717566985,1.0218850284113687,0.0,1.0,0.0,1.0,0.11031459263167895
24598,1.0,479500.0,0.17838266137271777,0.2362443575887059,1.0,1.0,0.0,1.0,0.11031459263167895
24599,0.0,170000.0,-0.6011703948215494,-0.7487379759800056,1.0,0.0,0.0,1.0,0.11031459263167895
24600,0.0,228285.0,-1.3807234510158166,-0.9011757180799252,0.0,1.0,0.0,1.0,0.11031459263167895
24601,0.0,371500.0,-0.6011703948215494,-0.5728482735570214,1.0,0.0,0.0,1.0,0.11031459263167895
24602,1.0,328467.0,0.17838266137271777,0.08380661548878626,0.0,0.0,0.0,1.0,0.11031459263167895
24603,1.0,215000.0,-0.6011703948215494,-0.021727205965004246,0.0,1.0,0.0,1.0,0.11031459263167895
24604,1.0,439000.0,0.17838266137271777,0.16588847661951223,0.0,0.0,0.0,1.0,0.11031459263167895
24605,0.0,249000.0,0.17838266137271777,-0.5611222933954891,1.0,0.0,0.0,1.0,0.11031459263167895
24606,1.0,440000.0,0.957935717566985,0.787365425180723,1.0,0.0,0.0,1.0,0.11031459263167895
24607,0.0,274500.0,-0.6011703948215494,-0.5024923925878277,1.0,0.0,0.0,1.0,0.11031459263167895
24608,0.0,239000.0,-1.3807234510158166,-0.8542717974337961,1.0,0.0,0.0,1.0,0.11031459263167895
24609,0.0,339000.0,0.17838266137271777,-0.2679727893571821,1.0,1.0,0.0,1.0,0.11031459263167895
24610,1.0,165000.0,0.17838266137271777,0.5997497425962066,0.0,0.0,0.0,0.0,0.11031459263167895
24611,1.0,381820.0,0.17838266137271777,0.31832621871943184,0.0,1.0,0.0,1.0,0.11031459263167895
24612,1.0,449000.0,0.957935717566985,1.2564046316420143,1.0,0.0,0.0,1.0,0.11031459263167895
