,type_of_property,price,number_of_bedrooms,surface,terrace,garden,swimming_pool,state_of_the_building,province_score
15745,1,225000.0,-0.5958083457423904,1.3989871465681358,0,0,0,0,0.6524590163934426
15746,1,398000.0,0.9687152237509414,0.267957576811786,1,0,0,1,1.0163934426229508
15747,1,159000.0,-0.5958083457423904,-0.7334748547433154,0,1,0,1,1.0163934426229508
15748,0,149000.0,-1.3780701304890564,-1.0515769212372887,0,0,0,1,1.0786885245901638
15749,1,545000.0,0.18645343900427552,0.267957576811786,1,1,0,1,1.2426229508196722
15750,1,135000.0,0.18645343900427552,-0.30933876608468425,1,1,0,0,0.7816393442622951
15751,0,149000.0,0.18645343900427552,-0.6510039486152482,1,0,0,1,1.0786885245901638
15752,1,760000.0,1.7509770084976073,0.9159432678180282,1,1,0,1,1.2426229508196722
15753,0,325000.0,-0.5958083457423904,-0.8984166669994498,1,0,0,1,1.1114754098360655
15754,1,275000.0,0.18645343900427552,0.4918071791593969,1,1,0,1,0.6524590163934426
15755,1,240000.0,0.18645343900427552,-0.3800281141944561,1,1,0,1,0.8163934426229508
15756,1,698000.0,0.18645343900427552,0.9866326159278,0,1,0,1,1.1114754098360655
15757,1,358000.0,0.18645343900427552,-0.1797416278834358,1,1,0,1,1.0163934426229508
15758,0,180000.0,0.18645343900427552,-0.6156592745603623,1,1,0,1,1.0163934426229508
15759,0,790000.0,0.18645343900427552,-0.08548916373707331,1,1,0,1,1.0786885245901638
15760,0,199000.0,-1.3780701304890564,-1.0869215952921747,1,0,0,1,1.2754098360655737
15761,1,395000.0,0.9687152237509414,0.2443944607751954,1,1,0,1,1.0163934426229508
15762,0,219900.0,-1.3780701304890564,-1.0044506891641076,1,0,0,1,1.2754098360655737
15763,0,318500.0,-0.5958083457423904,-0.46249902032252327,1,0,0,1,1.1114754098360655
15764,1,287500.0,0.18645343900427552,-0.15617851184684517,1,1,0,1,1.0163934426229508
15765,1,225000.0,0.18645343900427552,-0.26221253401150296,1,1,0,1,0.7816393442622951
15766,1,259000.0,0.18645343900427552,-0.3800281141944561,1,0,0,1,0.7816393442622951
15767,0,330000.0,-0.5958083457423904,-0.639222390596953,1,0,0,1,1.2754098360655737
15768,0,363250.0,0.18645343900427552,-0.33290188212127486,1,0,0,1,1.1114754098360655
15769,0,182500.0,-0.5958083457423904,-0.7806010868164966,0,0,0,1,1.0163934426229508
15770,0,1150000.0,0.18645343900427552,1.0337588480009812,1,0,0,1,1.0163934426229508
15771,1,588000.0,0.18645343900427552,1.3047346824217734,1,1,0,1,1.0163934426229508
15772,0,125000.0,-2.160331915235722,-1.4285867778227388,0,0,0,1,1.1967213114754098
15773,0,243771.0,-0.5958083457423904,-0.5449699264505904,1,0,0,1,1.0163934426229508
15774,0,355000.0,-0.5958083457423904,-0.5920961585237717,1,0,0,1,1.0163934426229508
15775,1,140000.0,0.18645343900427552,-0.3211203241029795,1,0,0,1,0.6524590163934426
15776,1,549000.0,0.9687152237509414,0.9277248258363234,1,1,0,1,1.0786885245901638
15777,1,795000.0,0.18645343900427552,1.2222637762937063,1,1,0,1,0.7816393442622951
15778,1,390000.0,1.7509770084976073,1.1515744281839344,1,1,0,1,0.6524590163934426
15779,1,414150.0,0.18645343900427552,0.7863461296167797,1,1,0,1,1.2754098360655737
15780,1,332900.0,0.18645343900427552,0.30330225086667195,1,0,0,1,1.0163934426229508
15781,1,229000.0,-0.5958083457423904,-0.6274408325786576,1,1,0,1,0.7816393442622951
15782,1,495000.0,0.18645343900427552,0.8805985937631422,0,1,0,0,1.0786885245901638
15783,1,385000.0,0.9687152237509414,0.6685305494338266,0,1,0,1,1.1114754098360655
15784,1,205000.0,-1.3780701304890564,-1.1104847113287655,1,0,0,1,1.0786885245901638
15785,0,189000.0,-0.5958083457423904,-0.8984166669994498,0,0,0,1,1.1114754098360655
15786,0,155000.0,-1.3780701304890564,-1.3107711976397856,0,0,0,1,1.0163934426229508
15787,0,165000.0,-0.5958083457423904,-0.20330474392002643,1,0,0,1,0.8163934426229508
15788,1,190000.0,-0.5958083457423904,-0.0030182576090061336,0,0,0,1,1.1114754098360655
15789,1,625000.0,0.9687152237509414,0.6803121074521219,1,0,0,1,1.0786885245901638
15790,1,885000.0,1.7509770084976073,2.2119146498305122,1,1,0,1,1.2754098360655737
15791,0,90000.0,-1.3780701304890564,-1.357897429712967,0,0,0,1,1.2754098360655737
15792,0,391958.0,-0.5958083457423904,-0.36824655617616076,1,0,0,1,1.0786885245901638
15793,1,239000.0,-0.5958083457423904,-0.3800281141944561,0,0,0,0,1.0786885245901638
15794,1,259000.0,-0.5958083457423904,-0.15617851184684517,0,1,0,1,1.1114754098360655
15795,1,230000.0,0.18645343900427552,1.5639289588242702,1,0,0,1,0.6524590163934426
15796,1,710000.0,0.18645343900427552,0.020544858427584488,1,1,0,1,1.1967213114754098
15797,1,220000.0,-0.5958083457423904,-0.639222390596953,1,1,0,1,0.8163934426229508
15798,0,185000.0,-0.5958083457423904,-0.6863486226701342,1,0,0,1,1.1114754098360655
15799,0,229000.0,-0.5958083457423904,-0.7452564127616107,1,0,0,1,1.2754098360655737
15800,0,340000.0,-1.3780701304890564,-0.9691060151092217,1,1,0,1,1.0163934426229508
15801,1,445000.0,-0.5958083457423904,-0.6156592745603623,1,0,0,1,0.6524590163934426
15802,1,945000.0,0.9687152237509414,3.1544392912941372,0,0,0,1,1.0163934426229508
15803,0,229800.0,-1.3780701304890564,-0.6745670646518389,0,0,0,1,1.0163934426229508
15804,0,549000.0,4.880024147484271,2.6831769705623247,1,0,0,1,0.8852459016393442
15805,1,395000.0,0.18645343900427552,0.04410797446417511,1,0,0,1,1.0786885245901638
15806,1,350000.0,0.9687152237509414,1.092666638092458,0,1,0,1,1.0163934426229508
15807,0,885000.0,-0.5958083457423904,-0.910198225017745,1,0,0,1,1.0163934426229508
15808,1,245000.0,0.18645343900427552,0.9395063838546187,0,0,0,0,0.8163934426229508
15809,0,180000.0,-1.3780701304890564,-0.7334748547433154,1,0,0,1,1.1114754098360655
15810,1,120000.0,0.18645343900427552,-0.0030182576090061336,1,0,0,1,0.6524590163934426
15811,1,240000.0,-0.5958083457423904,-0.26221253401150296,0,0,0,1,1.1114754098360655
15812,1,320000.0,0.18645343900427552,0.020544858427584488,1,1,0,1,0.8163934426229508
15813,0,259000.0,-1.3780701304890564,-1.0633584792555841,1,0,0,1,1.0163934426229508
15814,1,249000.0,0.9687152237509414,-0.22686785995661704,0,0,0,1,1.0163934426229508
15815,0,360000.0,-0.5958083457423904,-0.7688195287982014,1,0,0,1,1.0163934426229508
15816,1,139500.0,-0.5958083457423904,-0.14439695382854986,1,0,0,0,1.0163934426229508
15817,1,289000.0,-0.5958083457423904,-0.6156592745603623,1,0,0,1,1.2754098360655737
15818,0,450000.0,0.18645343900427552,-0.2857756500480936,0,0,0,1,1.0163934426229508
15819,0,290000.0,0.9687152237509414,1.3872055885498407,1,0,0,1,1.0786885245901638
15820,0,425000.0,0.18645343900427552,1.3047346824217734,0,0,0,1,1.0163934426229508
15821,0,299500.0,0.18645343900427552,-0.26221253401150296,1,0,0,1,0.7816393442622951
15822,1,155000.0,1.7509770084976073,0.7510014555618938,1,1,0,0,0.6524590163934426
15823,1,295000.0,0.18645343900427552,-0.3211203241029795,0,0,0,1,1.0163934426229508
15824,0,189000.0,-1.3780701304890564,-1.1222662693470606,0,1,0,1,1.0163934426229508
15825,1,523706.0,0.18645343900427552,0.32686536690326257,0,1,0,1,1.0786885245901638
15826,1,435000.0,0.18645343900427552,0.19726822870201416,1,0,0,1,1.0163934426229508
15827,1,210000.0,0.18645343900427552,-0.3211203241029795,0,0,0,1,1.0163934426229508
15828,1,875000.0,0.18645343900427552,2.8599003408367545,1,1,0,0,1.0786885245901638
15829,0,339000.0,0.18645343900427552,-0.23864941797491235,1,0,0,1,1.1967213114754098
15830,0,265000.0,0.18645343900427552,-0.5096252523957046,0,0,0,1,1.1114754098360655
15831,0,458000.0,-1.3780701304890564,-1.134047827365356,1,0,0,1,1.0163934426229508
15832,1,235000.0,0.9687152237509414,0.5860596433057594,1,1,0,1,0.6524590163934426
15833,0,545000.0,0.18645343900427552,-0.014799815627301444,1,0,1,1,0.7816393442622951
15834,0,468500.0,-0.5958083457423904,-0.4860621363591139,1,0,0,1,1.2754098360655737
15835,0,780000.0,0.9687152237509414,0.4446809470862157,1,1,0,1,1.1967213114754098
15836,1,354000.0,0.9687152237509414,0.27973913483008134,1,0,0,1,1.2754098360655737
15837,1,850000.0,0.9687152237509414,0.7627830135801891,1,1,0,0,0.7816393442622951
15838,1,345000.0,0.18645343900427552,0.22083134473860477,1,1,0,1,1.0786885245901638
15839,0,299000.0,0.18645343900427552,-0.45071746230422793,1,0,0,1,1.2426229508196722
15840,1,995000.0,3.3155005779909392,3.2722548714770903,1,0,0,1,1.2426229508196722
15841,0,89500.0,-1.3780701304890564,-1.3461158716946715,1,0,0,1,0.8163934426229508
15842,1,625000.0,1.7509770084976073,1.5757105168425656,1,1,0,1,1.2754098360655737
15843,0,272318.0,-0.5958083457423904,-0.6627855066335435,1,1,0,1,1.0163934426229508
15844,1,159500.0,0.9687152237509414,-0.5567514844688858,1,0,0,1,0.7816393442622951
15845,0,255500.0,-0.5958083457423904,-0.7570379707799061,1,0,0,1,0.7816393442622951
15846,1,185000.0,-0.5958083457423904,-0.4978436943774092,0,0,0,1,0.8852459016393442
15847,0,349000.0,0.18645343900427552,-0.050144489682187376,1,1,0,1,1.1114754098360655
15848,1,235000.0,0.18645343900427552,0.20904978672030947,1,0,0,1,0.8163934426229508
15849,0,275000.0,-0.5958083457423904,-0.23864941797491235,1,0,0,1,1.0163934426229508
15850,1,540000.0,0.18645343900427552,0.4446809470862157,0,1,0,1,1.1114754098360655
15851,0,273500.0,-0.5958083457423904,-0.7334748547433154,1,0,0,1,0.7816393442622951
15852,0,295000.0,-0.5958083457423904,-0.7334748547433154,0,0,0,1,1.1967213114754098
15853,1,575000.0,-0.5958083457423904,2.153006859739036,1,0,0,0,1.1967213114754098
15854,0,460000.0,0.18645343900427552,-0.43893590428593265,1,0,0,1,1.1967213114754098
15855,0,185000.0,-0.5958083457423904,-0.945542899072631,1,0,0,1,1.0786885245901638
15856,0,419000.0,-0.5958083457423904,-0.6627855066335435,1,0,0,1,1.1114754098360655
15857,1,835000.0,1.7509770084976073,3.8142065403186747,1,0,0,0,1.1967213114754098
15858,0,239000.0,-1.3780701304890564,-0.8630719929445638,0,0,0,1,1.0163934426229508
15859,0,435000.0,0.18645343900427552,-0.0030182576090061336,1,0,0,1,1.2754098360655737
15860,1,209000.0,-0.5958083457423904,-0.46249902032252327,0,0,0,1,1.0163934426229508
15861,1,145000.0,-0.5958083457423904,-0.4978436943774092,1,0,0,1,0.6524590163934426
15862,0,225000.0,0.18645343900427552,-0.6510039486152482,0,0,0,1,0.8163934426229508
15863,0,69000.0,-1.3780701304890564,-1.4168052198044434,0,0,0,1,1.0163934426229508
15864,0,245000.0,-1.3780701304890564,-1.0869215952921747,1,0,0,1,1.0163934426229508
15865,0,239000.0,0.9687152237509414,0.19726822870201416,1,0,0,1,0.6524590163934426
15866,0,210000.0,-1.3780701304890564,-1.0280138052006982,1,0,0,1,1.1114754098360655
15867,0,299000.0,0.18645343900427552,-0.5803146005054763,1,0,0,1,1.0786885245901638
15868,1,105000.0,-0.5958083457423904,-0.3800281141944561,0,1,0,1,0.6524590163934426
15869,1,990000.0,0.9687152237509414,2.6831769705623247,1,1,0,1,1.1114754098360655
15870,0,330000.0,-0.5958083457423904,-0.8159457608713826,1,0,0,1,1.0786885245901638
15871,1,198000.0,0.9687152237509414,0.32686536690326257,0,0,0,1,0.8852459016393442
15872,0,795000.0,-0.5958083457423904,-1.0869215952921747,1,0,0,1,1.0163934426229508
15873,1,270000.0,0.18645343900427552,0.1383604386105376,0,0,0,1,1.0163934426229508
15874,1,275000.0,0.9687152237509414,0.267957576811786,0,0,0,1,1.0163934426229508
15875,1,415000.0,0.9687152237509414,0.1501419966288329,0,1,0,1,1.1114754098360655
15876,0,135000.0,-0.5958083457423904,-0.7923826448347919,1,0,0,1,1.2426229508196722
15877,0,189000.0,-0.5958083457423904,-0.7334748547433154,1,0,0,1,1.0786885245901638
15878,1,470000.0,0.18645343900427552,0.8805985937631422,1,1,0,1,1.0786885245901638
15879,0,625000.0,0.18645343900427552,0.09123420653735635,1,0,0,1,1.0786885245901638
15880,1,455000.0,0.18645343900427552,0.09123420653735635,1,1,0,1,1.2426229508196722
15881,0,460000.0,-0.5958083457423904,0.008763300409289177,0,0,0,1,1.1114754098360655
15882,1,427695.0,0.18645343900427552,0.09123420653735635,0,1,0,1,1.0786885245901638
15883,1,280000.0,0.9687152237509414,-0.20330474392002643,1,1,0,1,0.6524590163934426
15884,0,310000.0,-0.5958083457423904,-0.5214068104139998,1,0,0,1,1.0163934426229508
15885,0,229000.0,-0.5958083457423904,-0.3918096722127514,1,0,0,1,1.1114754098360655
15886,1,295000.0,0.18645343900427552,-0.1797416278834358,0,0,0,1,1.0163934426229508
15887,1,375000.0,0.9687152237509414,1.7406523290987,1,0,0,1,0.6524590163934426
15888,0,237000.0,-0.5958083457423904,-0.910198225017745,0,1,0,1,1.1114754098360655
15889,1,915000.0,0.9687152237509414,1.858467909281653,1,0,0,1,1.1114754098360655
15890,1,359000.0,0.9687152237509414,1.2693900083668874,1,1,0,1,1.0163934426229508
15891,1,585000.0,0.9687152237509414,0.7392198975435985,1,0,0,1,1.2754098360655737
15892,1,425000.0,0.18645343900427552,-0.4978436943774092,1,1,0,1,1.1967213114754098
15893,1,75000.0,0.18645343900427552,-0.22686785995661704,0,0,0,0,0.6524590163934426
15894,0,239000.0,-0.5958083457423904,-0.7923826448347919,1,0,0,1,1.1114754098360655
15895,1,895000.0,3.3155005779909392,3.7435171922089028,1,1,0,0,1.1967213114754098
15896,0,265000.0,-0.5958083457423904,-0.910198225017745,1,0,0,1,1.2426229508196722
15897,1,381824.0,0.18645343900427552,0.1501419966288329,1,0,0,1,1.0163934426229508
15898,0,413800.0,-0.5958083457423904,-0.1797416278834358,1,0,0,1,1.2426229508196722
15899,1,399000.0,-0.5958083457423904,-0.0030182576090061336,0,0,0,1,1.0786885245901638
15900,1,879000.0,0.9687152237509414,0.4211178310496251,1,1,1,1,1.1114754098360655
15901,0,255000.0,-0.5958083457423904,-0.6863486226701342,1,0,0,1,1.1967213114754098
15902,0,369000.0,0.9687152237509414,-0.16796006986514048,1,0,0,1,1.2754098360655737
15903,1,249500.0,-1.3780701304890564,-0.30933876608468425,0,0,0,1,1.0163934426229508
15904,0,447175.0,-0.5958083457423904,-0.026581373645596755,1,0,0,1,1.2426229508196722
15905,1,250180.0,-0.5958083457423904,-0.6510039486152482,0,1,0,1,1.1114754098360655
15906,1,265000.0,0.18645343900427552,-0.34468344013957014,0,1,0,1,1.0786885245901638
15907,0,289000.0,-0.5958083457423904,-0.8512904349262685,1,0,0,1,1.1114754098360655
15908,0,215000.0,-0.5958083457423904,-0.910198225017745,0,0,0,0,1.2754098360655737
15909,1,300000.0,0.9687152237509414,0.22083134473860477,1,0,0,1,1.1114754098360655
15910,1,180000.0,-0.5958083457423904,-0.43893590428593265,0,0,0,1,1.0163934426229508
15911,1,339000.0,0.18645343900427552,-0.14439695382854986,0,0,0,1,1.1114754098360655
15912,1,370000.0,0.9687152237509414,0.5507149692508735,1,1,0,1,1.2754098360655737
15913,0,174000.0,-0.5958083457423904,-0.8512904349262685,1,0,0,1,1.1114754098360655
15914,1,675000.0,0.9687152237509414,1.3872055885498407,1,0,0,1,0.8852459016393442
15915,0,249000.0,-0.5958083457423904,-0.9219797830360404,1,0,0,1,0.6524590163934426
15916,1,347000.0,0.18645343900427552,0.39755471501303447,0,1,0,0,1.2754098360655737
15917,1,225000.0,1.7509770084976073,0.7038752234887126,1,1,0,1,0.7816393442622951
15918,0,279000.0,-0.5958083457423904,-0.8041642028530873,0,0,0,1,1.0163934426229508
15919,0,229000.0,-0.5958083457423904,-0.6745670646518389,1,0,0,0,1.1114754098360655
15920,1,545950.0,0.9687152237509414,0.267957576811786,0,0,0,1,0.6524590163934426
15921,0,223000.0,-0.5958083457423904,-0.5214068104139998,1,1,0,1,0.6524590163934426
15922,1,110000.0,0.18645343900427552,-0.6981301806884295,1,0,0,1,0.6524590163934426
15923,1,295000.0,0.18645343900427552,-0.026581373645596755,0,1,0,1,1.0163934426229508
15924,1,325995.0,0.18645343900427552,0.4446809470862157,1,1,0,1,0.6524590163934426
15925,1,249000.0,0.9687152237509414,1.6817445390072234,0,0,0,0,0.8163934426229508
15926,1,395646.0,0.18645343900427552,-0.19152318590173112,1,1,0,1,1.0786885245901638
15927,0,266163.0,0.18645343900427552,-0.4978436943774092,1,0,0,1,0.7816393442622951
15928,1,639000.0,0.9687152237509414,2.11766218568415,0,1,1,1,1.1114754098360655
15929,1,190000.0,0.9687152237509414,-0.026581373645596755,0,1,0,1,0.6524590163934426
15930,1,198750.0,0.9687152237509414,0.8216908036716657,0,0,0,1,0.8163934426229508
15931,1,239000.0,-2.160331915235722,1.9762834894646062,0,1,0,1,1.0786885245901638
15932,1,475000.0,1.7509770084976073,0.8570354777265515,0,1,0,1,1.0163934426229508
15933,1,315000.0,0.9687152237509414,0.5624965272691688,1,1,0,1,1.0786885245901638
15934,1,225000.0,1.7509770084976073,0.09123420653735635,0,1,0,1,1.0163934426229508
15935,1,239000.0,-0.5958083457423904,-0.4978436943774092,0,1,0,1,1.1114754098360655
15936,0,265000.0,-0.5958083457423904,-0.6510039486152482,1,0,0,1,1.2754098360655737
15937,0,155000.0,-1.3780701304890564,-1.169392501420242,1,0,0,1,0.8852459016393442
15938,1,95000.0,-1.3780701304890564,-1.1458293853836512,1,0,0,1,0.8163934426229508
15939,0,190000.0,-1.3780701304890564,-1.0869215952921747,1,0,0,1,1.2754098360655737
15940,1,618700.0,-0.5958083457423904,-0.2857756500480936,0,1,0,1,1.0786885245901638
15941,1,299000.0,-0.5958083457423904,-0.8630719929445638,1,1,0,1,1.0163934426229508
15942,0,145000.0,-2.160331915235722,-1.322552755658081,0,0,0,1,1.0163934426229508
15943,0,275000.0,-0.5958083457423904,-0.7334748547433154,1,0,0,1,1.1967213114754098
15944,1,797500.0,1.7509770084976073,2.4475458101964187,1,1,1,1,1.0786885245901638
15945,0,230000.0,-0.5958083457423904,-0.6156592745603623,1,0,0,1,0.7816393442622951
15946,1,295000.0,0.9687152237509414,-0.3800281141944561,0,0,0,1,1.2754098360655737
15947,1,745000.0,0.18645343900427552,0.05588953248247042,1,0,0,1,1.0163934426229508
15948,0,223733.0,-1.3780701304890564,-0.7216932967250201,1,0,0,1,1.0163934426229508
15949,1,165000.0,0.18645343900427552,-0.026581373645596755,0,0,0,0,0.7816393442622951
15950,1,545000.0,0.18645343900427552,0.6803121074521219,1,0,0,0,1.2754098360655737
15951,0,226500.0,-1.3780701304890564,-0.6745670646518389,1,0,0,1,1.0786885245901638
15952,1,310000.0,-0.5958083457423904,-0.6156592745603623,1,1,0,1,1.1114754098360655
15953,1,420000.0,0.18645343900427552,-0.46249902032252327,1,1,0,1,1.1967213114754098
15954,0,230000.0,-1.3780701304890564,-1.0751400372738795,0,0,0,1,1.1114754098360655
15955,0,349000.0,-0.5958083457423904,0.008763300409289177,1,0,0,1,1.0786885245901638
15956,0,279900.0,-0.5958083457423904,-0.7570379707799061,1,0,0,1,1.0163934426229508
15957,1,549000.0,0.18645343900427552,0.48002562114110164,1,0,0,1,1.2754098360655737
15958,1,339665.0,0.9687152237509414,0.1501419966288329,0,1,0,1,0.8163934426229508
15959,1,299000.0,0.18645343900427552,0.9866326159278,1,0,0,1,0.8852459016393442
15960,0,229000.0,0.18645343900427552,-0.6627855066335435,1,0,0,1,1.0163934426229508
15961,0,125000.0,-1.3780701304890564,-1.0633584792555841,0,0,0,1,0.8163934426229508
15962,0,190000.0,-1.3780701304890564,-1.1811740594385371,1,0,0,1,1.1967213114754098
15963,0,255000.0,-1.3780701304890564,-1.0162322471824028,1,0,0,1,1.1967213114754098
15965,1,185000.0,2.5332387932442733,0.8570354777265515,0,0,0,0,0.7816393442622951
15967,0,290000.0,-0.5958083457423904,-0.7334748547433154,1,0,0,1,1.0786885245901638
15968,1,165000.0,0.18645343900427552,-0.4978436943774092,0,0,0,1,0.7816393442622951
15969,0,230000.0,-1.3780701304890564,-1.134047827365356,1,0,0,1,1.1114754098360655
15970,1,585000.0,0.9687152237509414,1.7406523290987,1,1,0,1,1.1967213114754098
15971,1,419000.0,2.5332387932442733,2.8599003408367545,1,0,0,1,0.6524590163934426
15972,1,185000.0,0.18645343900427552,-0.26221253401150296,0,0,0,1,0.8163934426229508
15973,0,679000.0,-0.5958083457423904,0.5624965272691688,1,0,0,1,1.1114754098360655
15974,0,285000.0,-0.5958083457423904,-0.5567514844688858,1,1,0,1,1.0163934426229508
15975,1,449000.0,1.7509770084976073,1.6817445390072234,1,0,0,1,1.0163934426229508
15976,1,849000.0,1.7509770084976073,1.7406523290987,1,0,0,1,1.1114754098360655
15977,1,350000.0,0.9687152237509414,-0.26221253401150296,1,1,0,1,1.2426229508196722
15978,0,330000.0,-0.5958083457423904,-0.9691060151092217,0,0,0,1,1.0163934426229508
15979,1,611888.0,0.18645343900427552,-0.2975572080663889,1,0,0,1,1.2754098360655737
15980,1,950000.0,1.7509770084976073,1.7406523290987,0,0,0,1,1.2754098360655737
15982,1,220000.0,0.18645343900427552,0.5624965272691688,1,0,0,1,0.6524590163934426
15983,1,240000.0,0.9687152237509414,0.020544858427584488,1,1,0,0,1.0786885245901638
15984,0,299500.0,-0.5958083457423904,-0.15617851184684517,0,0,0,1,1.0163934426229508
15985,1,310000.0,1.7509770084976073,1.4696764946779077,1,0,0,1,0.8163934426229508
15986,0,149500.0,-1.3780701304890564,-0.910198225017745,0,0,0,1,1.0163934426229508
15987,1,548000.0,0.18645343900427552,0.4918071791593969,1,1,0,1,1.1114754098360655
15988,1,289000.0,0.9687152237509414,0.09123420653735635,1,0,0,0,1.1114754098360655
15989,1,449000.0,0.9687152237509414,0.798127687635075,0,1,0,1,1.0786885245901638
15990,1,502426.0,0.9687152237509414,0.2915206928483766,0,0,0,1,1.0163934426229508
15991,1,309000.0,0.18645343900427552,-0.14439695382854986,1,1,0,1,0.7816393442622951
15992,0,220000.0,-1.3780701304890564,-1.0044506891641076,1,1,0,1,1.0163934426229508
15993,1,269000.0,0.18645343900427552,-0.026581373645596755,1,1,0,1,0.8163934426229508
15994,0,335000.0,-0.5958083457423904,-0.10905227977366393,1,0,0,1,1.1967213114754098
15995,0,287500.0,-0.5958083457423904,-0.8512904349262685,1,0,0,1,1.1967213114754098
15996,0,245000.0,0.18645343900427552,-0.7923826448347919,1,0,0,1,1.1114754098360655
15997,0,785000.0,-0.5958083457423904,-0.026581373645596755,1,0,0,1,1.0786885245901638
15998,1,175000.0,-0.5958083457423904,0.09123420653735635,1,0,0,0,0.8163934426229508
15999,0,309500.0,-0.5958083457423904,-0.8512904349262685,1,0,0,1,1.0163934426229508
16000,0,233000.0,-0.5958083457423904,-0.6274408325786576,1,0,0,1,0.8163934426229508
16001,0,105000.0,-0.5958083457423904,-0.8984166669994498,0,0,0,1,0.6524590163934426
16002,1,459000.0,1.7509770084976073,0.18548667068371885,0,0,0,1,0.7816393442622951
16003,0,249000.0,-0.5958083457423904,-0.7688195287982014,1,1,0,1,1.1114754098360655
16004,1,700000.0,3.3155005779909392,1.4461133786413172,1,1,0,1,1.2426229508196722
16005,1,485000.0,0.18645343900427552,-0.1797416278834358,1,1,0,1,1.2754098360655737
16006,1,580000.0,1.7509770084976073,0.8216908036716657,1,1,0,1,1.1967213114754098
16007,0,775000.0,0.18645343900427552,0.8688170357448469,0,0,0,1,1.1967213114754098
16008,1,245000.0,0.18645343900427552,-0.5331883684322951,0,1,0,1,0.8163934426229508
16009,1,99000.0,0.9687152237509414,-0.7216932967250201,0,0,0,0,0.8163934426229508
16010,0,250000.0,-1.3780701304890564,-1.0280138052006982,1,0,0,1,1.1114754098360655
16011,1,199000.0,0.18645343900427552,-0.026581373645596755,1,0,0,0,1.1114754098360655
16012,1,349000.0,2.5332387932442733,1.587492074860861,1,0,0,1,0.7816393442622951
16013,0,243333.0,-0.5958083457423904,-0.3564649981578655,1,0,0,1,0.6524590163934426
16014,0,219900.0,-1.3780701304890564,-1.0044506891641076,1,1,0,1,1.0163934426229508
16015,0,410300.0,0.18645343900427552,0.2915206928483766,1,0,0,1,0.6524590163934426
16017,1,149000.0,0.18645343900427552,-1.0397953632189936,1,1,0,1,0.7816393442622951
16018,0,275000.0,-1.3780701304890564,-0.43893590428593265,0,0,0,1,1.1967213114754098
16019,1,735000.0,0.18645343900427552,1.7406523290987,1,1,0,1,1.1114754098360655
16020,1,526250.0,0.18645343900427552,0.5389334112325782,1,1,0,1,1.0163934426229508
16021,0,210000.0,-1.3780701304890564,-0.9926691311458122,1,0,0,1,1.2426229508196722
16022,1,225000.0,0.18645343900427552,0.20904978672030947,1,1,0,1,0.7816393442622951
16023,0,214000.0,-1.3780701304890564,-1.0280138052006982,1,0,0,1,1.1114754098360655
16024,1,342800.0,1.7509770084976073,0.3622100409581485,0,1,0,1,1.0163934426229508
16025,0,209000.0,-1.3780701304890564,-1.1104847113287655,0,0,0,1,1.1967213114754098
16026,0,154000.0,-1.3780701304890564,-0.7452564127616107,0,0,0,1,1.0163934426229508
16027,1,649000.0,0.18645343900427552,0.2915206928483766,1,1,0,1,1.2754098360655737
16028,0,425000.0,-1.3780701304890564,-0.945542899072631,1,0,0,1,1.1967213114754098
16029,1,795000.0,2.5332387932442733,2.235477765867103,1,1,0,1,1.1967213114754098
16030,0,149000.0,-0.5958083457423904,-0.9926691311458122,1,0,0,1,0.8163934426229508
16031,1,559000.0,1.7509770084976073,0.5624965272691688,1,1,0,1,1.1967213114754098
16032,0,268000.0,-0.5958083457423904,-0.6981301806884295,1,0,0,1,0.6524590163934426
16033,1,40000.0,0.9687152237509414,-0.30933876608468425,0,0,0,1,0.8163934426229508
16034,1,995000.0,0.18645343900427552,1.2693900083668874,0,0,0,1,1.0163934426229508
16035,0,216000.0,-1.3780701304890564,-1.1458293853836512,1,0,0,0,1.1967213114754098
16036,0,630000.0,0.18645343900427552,-0.026581373645596755,0,0,0,1,1.1967213114754098
16037,1,595000.0,0.18645343900427552,1.1515744281839344,0,0,0,0,1.1114754098360655
16039,0,330000.0,-0.5958083457423904,-0.5920961585237717,0,0,0,1,1.0163934426229508
16040,1,462708.0,0.18645343900427552,0.8570354777265515,0,0,0,1,1.0786885245901638
16041,1,463524.0,0.18645343900427552,0.2915206928483766,0,0,0,1,1.0786885245901638
16042,1,650000.0,2.5332387932442733,1.7288707710804045,1,1,0,1,0.8852459016393442
16043,1,314900.0,-0.5958083457423904,-0.06192604770048269,0,1,0,1,1.1114754098360655
16044,1,1195000.0,1.7509770084976073,1.092666638092458,1,0,0,1,1.1967213114754098
16045,1,195000.0,0.18645343900427552,1.0691035220558671,1,1,0,1,1.0163934426229508
16046,0,230000.0,-0.5958083457423904,-0.8041642028530873,1,0,0,1,1.1967213114754098
16047,1,445000.0,2.5332387932442733,1.5639289588242702,1,0,0,1,1.1967213114754098
16048,1,520000.0,0.18645343900427552,-0.08548916373707331,1,1,0,1,1.2426229508196722
16050,0,355000.0,-0.5958083457423904,-0.7923826448347919,1,0,0,1,1.1114754098360655
16051,1,215000.0,0.9687152237509414,-0.026581373645596755,0,1,0,1,0.8163934426229508
16052,0,582900.0,0.18645343900427552,0.04410797446417511,1,0,0,1,1.2426229508196722
16053,1,675000.0,0.9687152237509414,2.376856462086647,1,1,1,1,1.1114754098360655
